seqnames,start,end,group
chr10,27100215,27100239,COAD
chr10,27155173,27155187,COAD
chr10,27155293,27155307,COAD
chr10,27156807,27156821,COAD
chr10,27224071,27224085,COAD
chr10,27253738,27253755,COAD
chr10,27258738,27258752,COAD
chr10,27258927,27258948,COAD
chr10,27259043,27259059,COAD
chr10,27285303,27285317,COAD
chr10,27299741,27299755,COAD
chr10,27299791,27299811,COAD
chr10,27354892,27354906,COAD
chr10,27355048,27355062,COAD
chr10,27360757,27360771,COAD
chr10,27483212,27483226,COAD
chr10,27558699,27558713,COAD
chr10,27621144,27621158,COAD
chr10,27656787,27656804,COAD
chr10,27743664,27743678,COAD
chr10,27744776,27744790,COAD
chr10,27745980,27745994,COAD
chr10,27746064,27746078,COAD
chr10,28218156,28218170,COAD
chr10,28241978,28241992,COAD
chr10,28302634,28302651,COAD
chr10,28302716,28302740,COAD
chr10,28303034,28303051,COAD
chr10,28327116,28327130,COAD
chr10,28334996,28335010,COAD
chr10,28335308,28335328,COAD
chr10,28354574,28354588,COAD
chr10,28382056,28382070,COAD
chr10,28394142,28394156,COAD
chr10,28405342,28405356,COAD
chr10,28405437,28405451,COAD
chr10,28429822,28429836,COAD
chr10,28432322,28432336,COAD
chr10,28463861,28463878,COAD
chr10,28530963,28530977,COAD
chr10,28574340,28574354,COAD
chr10,28588053,28588067,COAD
chr10,28594049,28594066,COAD
chr10,28594136,28594150,COAD
chr10,28628299,28628316,COAD
chr10,28663867,28663881,COAD
chr10,28664027,28664041,COAD
chr10,28667315,28667329,COAD
chr10,28668879,28668893,COAD
chr10,28677272,28677300,COAD
chr10,28677388,28677405,COAD
chr10,28677526,28677540,COAD
chr10,28681650,28681664,COAD
chr10,28711136,28711150,COAD
chr10,28722503,28722517,COAD
chr10,28722729,28722743,COAD
chr10,28774284,28774298,COAD
chr10,28790389,28790403,COAD
chr10,28802325,28802339,COAD
chr10,28862395,28862409,COAD
chr10,28922959,28922973,COAD
chr10,28939425,28939439,COAD
chr10,29036844,29036858,COAD
chr10,29082476,29082490,COAD
chr10,29109999,29110014,COAD
chr10,29113382,29113396,COAD
chr10,29119565,29119579,COAD
chr10,29125234,29125248,COAD
chr10,29125368,29125382,COAD
chr10,29130422,29130436,COAD
chr10,29142797,29142811,COAD
chr10,29318904,29318918,COAD
chr10,29410034,29410048,COAD
chr10,29438451,29438465,COAD
chr10,29445618,29445632,COAD
chr10,29449188,29449202,COAD
chr10,29471903,29471917,COAD
chr10,29473131,29473145,COAD
chr10,29496557,29496571,COAD
chr10,29513196,29513210,COAD
chr10,29517514,29517528,COAD
chr10,29519848,29519862,COAD
chr10,29522451,29522465,COAD
chr10,29536015,29536029,COAD
chr10,29543860,29543874,COAD
chr10,29618140,29618154,COAD
chr10,29618738,29618752,COAD
chr10,29633513,29633527,COAD
chr10,29634847,29634861,COAD
chr10,29714432,29714446,COAD
chr10,29728917,29728931,COAD
chr10,29731945,29731959,COAD
chr10,29735765,29735782,COAD
chr10,29735953,29735977,COAD
chr10,29737024,29737038,COAD
chr10,29804588,29804602,COAD
chr10,29839514,29839528,COAD
chr10,29840933,29840947,COAD
chr10,29858626,29858646,COAD
chr10,29998508,29998522,COAD
chr10,30002608,30002622,COAD
chr10,30059552,30059566,COAD
chr10,30059611,30059637,COAD
chr10,30152064,30152084,COAD
chr10,30152196,30152210,COAD
chr10,30160862,30160876,COAD
chr10,30188817,30188831,COAD
chr10,30189501,30189515,COAD
chr10,30189535,30189549,COAD
chr10,30199574,30199588,COAD
chr10,30241309,30241323,COAD
chr10,30247690,30247704,COAD
chr10,30359678,30359692,COAD
chr10,30359846,30359860,COAD
chr10,30365454,30365468,COAD
chr10,30365558,30365575,COAD
chr10,30369480,30369497,COAD
chr10,30387768,30387782,COAD
chr10,30392672,30392686,COAD
chr10,30414180,30414194,COAD
chr10,30423653,30423667,COAD
chr10,30434603,30434617,COAD
chr10,30459435,30459449,COAD
chr10,30502456,30502470,COAD
chr10,30522674,30522688,COAD
chr10,30522762,30522776,COAD
chr10,30528117,30528134,COAD
chr10,30529650,30529664,COAD
chr10,30534711,30534725,COAD
chr10,30553186,30553203,COAD
chr10,30581968,30581982,COAD
chr10,30584682,30584696,COAD
chr10,30587904,30587922,COAD
chr10,30591379,30591393,COAD
chr10,30603776,30603790,COAD
chr10,30638430,30638444,COAD
chr10,30640125,30640139,COAD
chr10,30671209,30671233,COAD
chr10,30687851,30687865,COAD
chr10,30706634,30706648,COAD
chr10,30707290,30707304,COAD
chr10,30726964,30726978,COAD
chr10,30784032,30784046,COAD
chr10,30784154,30784168,COAD
chr10,30818910,30818924,COAD
chr10,30832704,30832718,COAD
chr10,31083889,31083903,COAD
chr10,31133802,31133816,COAD
chr10,31135450,31135464,COAD
chr10,31157803,31157817,COAD
chr10,31353769,31353783,COAD
chr10,31353808,31353825,COAD
chr10,31468357,31468371,COAD
chr10,31468450,31468478,COAD
chr10,31582733,31582747,COAD
chr10,31602499,31602513,COAD
chr10,31603653,31603667,COAD
chr10,31706780,31706794,COAD
chr10,31707081,31707095,COAD
chr10,31724307,31724321,COAD
chr10,31750023,31750037,COAD
chr10,31759256,31759270,COAD
chr10,31760231,31760245,COAD
chr10,31761084,31761098,COAD
chr10,31770487,31770501,COAD
chr10,31836773,31836787,COAD
chr10,31836869,31836883,COAD
chr10,31836982,31837010,COAD
chr10,31862673,31862687,COAD
chr10,31887944,31887958,COAD
chr10,31928437,31928451,COAD
chr10,31928850,31928864,COAD
chr10,31930514,31930528,COAD
chr10,31940977,31940991,COAD
chr10,31947799,31947813,COAD
chr10,31963066,31963080,COAD
chr10,32003096,32003110,COAD
chr10,32004344,32004358,COAD
chr10,32005163,32005177,COAD
chr10,32044197,32044211,COAD
chr10,32055724,32055738,COAD
chr10,32059721,32059735,COAD
chr10,32120351,32120365,COAD
chr10,32120989,32121003,COAD
chr10,32122602,32122616,COAD
chr10,32122756,32122770,COAD
chr10,32132537,32132551,COAD
chr10,32137408,32137422,COAD
chr10,32139701,32139715,COAD
chr10,32167686,32167700,COAD
chr10,32207671,32207688,COAD
chr10,32210468,32210482,COAD
chr10,32210933,32210947,COAD
chr10,32220469,32220483,COAD
chr10,32254182,32254196,COAD
chr10,32256836,32256850,COAD
chr10,32346334,32346348,COAD
chr10,32347272,32347286,COAD
chr10,32349792,32349806,COAD
chr10,32367997,32368011,COAD
chr10,32371825,32371839,COAD
chr10,32371879,32371893,COAD
chr10,32377535,32377549,COAD
chr10,32378843,32378863,COAD
chr10,32379515,32379543,COAD
chr10,32402724,32402738,COAD
chr10,32446183,32446200,COAD
chr10,32893282,32893296,COAD
chr10,32938849,32938863,COAD
chr10,32944286,32944300,COAD
chr10,32958254,32958268,COAD
chr10,32961910,32961924,COAD
chr10,33008898,33008912,COAD
chr10,33010402,33010416,COAD
chr10,33139331,33139345,COAD
chr10,33143451,33143465,COAD
chr10,33146610,33146624,COAD
chr10,33154672,33154686,COAD
chr10,33156002,33156016,COAD
chr10,33193521,33193535,COAD
chr10,33198841,33198855,COAD
chr10,33217085,33217099,COAD
chr10,33260870,33260884,COAD
chr10,33330660,33330674,COAD
chr10,33335211,33335225,COAD
chr10,33335270,33335290,COAD
chr10,33478701,33478715,COAD
chr10,33487332,33487346,COAD
chr10,33661919,33661940,COAD
chr10,33662147,33662161,COAD
chr10,33690734,33690748,COAD
chr10,33743014,33743028,COAD
chr10,33886640,33886654,COAD
chr10,34288867,34288881,COAD
chr10,34299155,34299169,COAD
chr10,34305272,34305286,COAD
chr10,34305339,34305356,COAD
chr10,34479928,34479942,COAD
chr10,34522747,34522761,COAD
chr10,34528220,34528234,COAD
chr10,34637658,34637676,COAD
chr10,34638632,34638646,COAD
chr10,34655754,34655768,COAD
chr10,34666462,34666476,COAD
chr10,34684680,34684697,COAD
chr10,34721445,34721459,COAD
chr10,34723983,34723997,COAD
chr10,34731610,34731624,COAD
chr10,34733036,34733050,COAD
chr10,34740187,34740201,COAD
chr10,34746021,34746038,COAD
chr10,34768821,34768835,COAD
chr10,34768984,34768998,COAD
chr10,34769733,34769747,COAD
chr10,34790271,34790285,COAD
chr10,34812987,34813001,COAD
chr10,34814999,34815015,COAD
chr10,34815242,34815256,COAD
chr10,34824975,34824989,COAD
chr10,34825060,34825074,COAD
chr10,34863203,34863217,COAD
chr10,34863621,34863635,COAD
chr10,34864305,34864319,COAD
chr10,34919225,34919239,COAD
chr10,34938136,34938150,COAD
chr10,34951834,34951848,COAD
chr10,34954313,34954327,COAD
chr10,34954925,34954939,COAD
chr10,34961226,34961240,COAD
chr10,34973671,34973685,COAD
chr10,34986038,34986052,COAD
chr10,34994848,34994862,COAD
chr10,34995036,34995050,COAD
chr10,35149829,35149843,COAD
chr10,35267642,35267656,COAD
chr10,35336448,35336462,COAD
chr10,35379615,35379629,COAD
chr10,35388011,35388025,COAD
chr10,35427284,35427298,COAD
chr10,35427445,35427459,COAD
chr10,35490583,35490597,COAD
chr10,35490703,35490718,COAD
chr10,35516211,35516225,COAD
chr10,35563465,35563493,COAD
chr10,35587118,35587132,COAD
chr10,35635682,35635699,COAD
chr10,35640187,35640201,COAD
chr10,35644161,35644175,COAD
chr10,35700805,35700819,COAD
chr10,35701410,35701424,COAD
chr10,35859211,35859230,COAD
chr10,35884920,35884949,COAD
chr10,35887693,35887707,COAD
chr10,35889705,35889719,COAD
chr10,35940997,35941011,COAD
chr10,36115706,36115720,COAD
chr10,36725665,36725679,COAD
chr10,36889165,36889179,COAD
chr10,36900228,36900255,COAD
chr10,37146461,37146485,COAD
chr10,37146564,37146578,COAD
chr10,37288866,37288880,COAD
chr10,37681878,37681892,COAD
chr10,37681994,37682008,COAD
chr10,37754917,37754941,COAD
chr10,37857608,37857625,COAD
chr10,37857902,37857916,COAD
chr10,37859516,37859530,COAD
chr10,37976431,37976448,COAD
chr10,37976551,37976565,COAD
chr10,38069888,38069902,COAD
chr10,38356237,38356251,COAD
chr10,38356332,38356346,COAD
chr10,38356578,38356592,COAD
chr10,38366111,38366125,COAD
chr10,38403919,38403933,COAD
chr10,42552633,42552647,COAD
chr10,42642571,42642585,COAD
chr10,42752171,42752187,COAD
chr10,42753327,42753344,COAD
chr10,42754677,42754691,COAD
chr10,42769760,42769787,COAD
chr10,42772066,42772080,COAD
chr10,42827401,42827415,COAD
chr10,42827643,42827657,COAD
chr10,42864651,42864665,COAD
chr10,42864781,42864795,COAD
chr10,42864832,42864846,COAD
chr10,42866837,42866851,COAD
chr10,42932711,42932725,COAD
chr10,42932820,42932834,COAD
chr10,42932848,42932862,COAD
chr10,42932896,42932910,COAD
chr10,42933001,42933015,COAD
chr10,42933019,42933033,COAD
chr10,42933036,42933050,COAD
chr10,42934660,42934674,COAD
chr10,42942165,42942179,COAD
chr10,42942280,42942294,COAD
chr10,42960549,42960573,COAD
chr10,43039778,43039792,COAD
chr10,43041476,43041490,COAD
chr10,43041608,43041622,COAD
chr10,43042689,43042703,COAD
chr10,43043930,43043944,COAD
chr10,43059242,43059271,COAD
chr10,43060361,43060385,COAD
chr10,43060441,43060455,COAD
chr10,43060653,43060677,COAD
chr10,43067094,43067108,COAD
chr10,43075465,43075479,COAD
chr10,43075558,43075572,COAD
chr10,43075844,43075858,COAD
chr10,43075932,43075946,COAD
chr10,43079088,43079102,COAD
chr10,43082967,43082981,COAD
chr10,43090179,43090193,COAD
chr10,43090436,43090450,COAD
chr10,43093577,43093594,COAD
chr10,43093713,43093727,COAD
chr10,43105615,43105629,COAD
chr10,43105649,43105663,COAD
chr10,43138688,43138702,COAD
chr10,43202892,43202909,COAD
chr10,43203001,43203015,COAD
chr10,43203114,43203131,COAD
chr10,43203882,43203896,COAD
chr10,43203923,43203937,COAD
chr10,43203943,43203957,COAD
chr10,43205106,43205120,COAD
chr10,43205241,43205255,COAD
chr10,43255121,43255135,COAD
chr10,43257190,43257204,COAD
chr10,43257437,43257451,COAD
chr10,43260384,43260398,COAD
chr10,43264229,43264243,COAD
chr10,43266038,43266055,COAD
chr10,43283077,43283091,COAD
chr10,43285589,43285603,COAD
chr10,43287382,43287396,COAD
chr10,43293214,43293228,COAD
chr10,43293400,43293414,COAD
chr10,43305044,43305071,COAD
chr10,43315737,43315754,COAD
chr10,43317273,43317295,COAD
chr10,43321790,43321804,COAD
chr10,43322999,43323013,COAD
chr10,43338466,43338480,COAD
chr10,43339797,43339811,COAD
chr10,43342640,43342654,COAD
chr10,43344009,43344023,COAD
chr10,43348634,43348648,COAD
chr10,43348686,43348700,COAD
chr10,43348789,43348803,COAD
chr10,43351617,43351631,COAD
chr10,43353139,43353159,COAD
chr10,43362365,43362379,COAD
chr10,43365640,43365654,COAD
chr10,43377647,43377661,COAD
chr10,43380820,43380834,COAD
chr10,43390893,43390911,COAD
chr10,43390983,43390997,COAD
chr10,43396806,43396823,COAD
chr10,43397125,43397139,COAD
chr10,43404850,43404868,COAD
chr10,43408893,43408907,COAD
chr10,43416943,43416957,COAD
chr10,43420771,43420788,COAD
chr10,43436847,43436861,COAD
chr10,43455739,43455756,COAD
chr10,43457666,43457680,COAD
chr10,43462072,43462086,COAD
chr10,43574642,43574656,COAD
chr10,43586949,43586963,COAD
chr10,43595301,43595315,COAD
chr10,43647778,43647792,COAD
chr10,43648251,43648269,COAD
chr10,43648975,43648989,COAD
chr10,43667331,43667345,COAD
chr10,43667404,43667418,COAD
chr10,43671820,43671834,COAD
chr10,43690232,43690256,COAD
chr10,43702262,43702276,COAD
chr10,43737126,43737140,COAD
chr10,43781981,43781995,COAD
chr10,43845332,43845346,COAD
chr10,43846543,43846557,COAD
chr10,43864554,43864568,COAD
chr10,43974286,43974300,COAD
chr10,44010928,44010942,COAD
chr10,44011167,44011181,COAD
chr10,44112335,44112349,COAD
chr10,44112445,44112459,COAD
chr10,44171599,44171627,COAD
chr10,44171763,44171777,COAD
chr10,44192475,44192489,COAD
chr10,44192680,44192694,COAD
chr10,44195623,44195637,COAD
chr10,44258109,44258123,COAD
chr10,44258178,44258202,COAD
chr10,44268840,44268854,COAD
chr10,44310980,44310994,COAD
chr10,44311178,44311192,COAD
chr10,44311246,44311260,COAD
chr10,44315809,44315823,COAD
chr10,44363788,44363805,COAD
chr10,44385138,44385157,COAD
chr10,44386725,44386755,COAD
chr10,44731500,44731514,COAD
chr10,44747978,44747992,COAD
chr10,44749850,44749864,COAD
chr10,44806949,44806963,COAD
chr10,44821544,44821558,COAD
chr10,44827635,44827649,COAD
chr10,44827716,44827737,COAD
chr10,44853316,44853330,COAD
chr10,44853451,44853465,COAD
chr10,44857931,44857958,COAD
chr10,44863494,44863511,COAD
chr10,44864991,44865015,COAD
chr10,44879835,44879849,COAD
chr10,44925357,44925371,COAD
chr10,44931054,44931068,COAD
chr10,44931500,44931514,COAD
chr10,44932868,44932882,COAD
chr10,44935931,44935945,COAD
chr10,44964543,44964557,COAD
chr10,44965861,44965878,COAD
chr10,44968581,44968595,COAD
chr10,44968714,44968728,COAD
chr10,44972953,44972967,COAD
chr10,44973150,44973164,COAD
chr10,44973281,44973295,COAD
chr10,44975072,44975086,COAD
chr10,44975104,44975126,COAD
chr10,44977638,44977652,COAD
chr10,44980366,44980380,COAD
chr10,44980621,44980635,COAD
chr10,44989180,44989194,COAD
chr10,44990553,44990577,COAD
chr10,44994651,44994665,COAD
chr10,44996531,44996545,COAD
chr10,45001163,45001177,COAD
chr10,45001262,45001276,COAD
chr10,45008802,45008816,COAD
chr10,45014979,45014993,COAD
chr10,45235375,45235389,COAD
chr10,45249694,45249708,COAD
chr10,45250241,45250255,COAD
chr10,45362702,45362721,COAD
chr10,45373375,45373392,COAD
chr10,45374059,45374076,COAD
chr10,45374119,45374133,COAD
chr10,45374153,45374167,COAD
chr10,45377532,45377546,COAD
chr10,45378958,45378975,COAD
chr10,45378986,45379000,COAD
chr10,45379265,45379279,COAD
chr10,45418996,45419010,COAD
chr10,45419034,45419048,COAD
chr10,45420563,45420577,COAD
chr10,45420691,45420705,COAD
chr10,45421427,45421441,COAD
chr10,45422602,45422616,COAD
chr10,45423375,45423389,COAD
chr10,45423453,45423467,COAD
chr10,45443840,45443854,COAD
chr10,45451750,45451764,COAD
chr10,45465152,45465166,COAD
chr10,45594480,45594494,COAD
chr10,45594664,45594678,COAD
chr10,45594849,45594863,COAD
chr10,45596756,45596770,COAD
chr10,45672784,45672798,COAD
chr10,45727370,45727384,COAD
chr10,45914717,45914731,COAD
chr10,45971044,45971058,COAD
chr10,45971938,45971952,COAD
chr10,45983685,45983699,COAD
chr10,46022541,46022555,COAD
chr10,46023621,46023635,COAD
chr10,46028770,46028784,COAD
chr10,46030709,46030723,COAD
chr10,46046298,46046312,COAD
chr10,46046533,46046547,COAD
chr10,46228551,46228565,COAD
chr10,46228723,46228737,COAD
chr10,46229440,46229454,COAD
chr10,46256268,46256282,COAD
chr10,46273735,46273752,COAD
chr10,46282790,46282804,COAD
chr10,46282806,46282820,COAD
chr10,46282972,46282986,COAD
chr10,46288178,46288192,COAD
chr10,46288357,46288371,COAD
chr10,46291979,46291993,COAD
chr10,46292250,46292264,COAD
chr10,46294464,46294478,COAD
chr10,46398314,46398328,COAD
chr10,46441273,46441287,COAD
chr10,46442173,46442187,COAD
chr10,46468293,46468307,COAD
chr10,46474924,46474938,COAD
chr10,46518518,46518532,COAD
chr10,46523291,46523305,COAD
chr10,46523771,46523785,COAD
chr10,46541292,46541337,COAD
chr10,46541382,46541399,COAD
chr10,46541516,46541530,COAD
chr10,46545202,46545219,COAD
chr10,46550503,46550517,COAD
chr10,46550573,46550587,COAD
chr10,46551113,46551127,COAD
chr10,46553628,46553642,COAD
chr10,46553929,46553943,COAD
chr10,46556702,46556716,COAD
chr10,46559322,46559336,COAD
chr10,46559504,46559518,COAD
chr10,46560591,46560605,COAD
chr10,46565716,46565743,COAD
chr10,46565786,46565800,COAD
chr10,46993095,46993109,COAD
chr10,46993239,46993253,COAD
chr10,46995691,46995705,COAD
chr10,47009399,47009417,COAD
chr10,47009583,47009597,COAD
chr10,47024926,47024940,COAD
chr10,47047765,47047779,COAD
chr10,47167452,47167466,COAD
chr10,47192488,47192502,COAD
chr10,47195439,47195453,COAD
chr10,47279736,47279753,COAD
chr10,47284664,47284678,COAD
chr10,47287572,47287586,COAD
chr10,47312266,47312280,COAD
chr10,47312304,47312321,COAD
chr10,47330965,47330979,COAD
chr10,47331150,47331164,COAD
chr10,47340750,47340770,COAD
chr10,47361384,47361401,COAD
chr10,47361583,47361597,COAD
chr10,47374887,47374901,COAD
chr10,47377641,47377655,COAD
chr10,47377720,47377740,COAD
chr10,47381074,47381088,COAD
chr10,47383468,47383482,COAD
chr10,47403712,47403726,COAD
chr10,47404524,47404538,COAD
chr10,47406424,47406441,COAD
chr10,47409979,47409993,COAD
chr10,47410106,47410124,COAD
chr10,47433562,47433576,COAD
chr10,47439045,47439059,COAD
chr10,47452684,47452698,COAD
chr10,47452815,47452829,COAD
chr10,47552927,47552941,COAD
chr10,47558754,47558768,COAD
chr10,47705972,47705986,COAD
chr10,47706015,47706029,COAD
chr10,47743665,47743679,COAD
chr10,47743778,47743792,COAD
chr10,47775996,47776010,COAD
chr10,47776053,47776080,COAD
chr10,47986846,47986860,COAD
chr10,47989396,47989410,COAD
chr10,47991830,47991859,COAD
chr10,48189493,48189507,COAD
chr10,48289831,48289845,COAD
chr10,48310096,48310110,COAD
chr10,48316499,48316513,COAD
chr10,48363700,48363714,COAD
chr10,48378104,48378118,COAD
chr10,48444488,48444502,COAD
chr10,48445021,48445035,COAD
chr10,48445203,48445217,COAD
chr10,48493902,48493916,COAD
chr10,48494371,48494385,COAD
chr10,48506645,48506659,COAD
chr10,48506730,48506744,COAD
chr10,48524451,48524478,COAD
chr10,48598435,48598449,COAD
chr10,48605076,48605090,COAD
chr10,48608322,48608336,COAD
chr10,48633834,48633848,COAD
chr10,48634386,48634400,COAD
chr10,48656360,48656374,COAD
chr10,48656426,48656440,COAD
chr10,48658442,48658466,COAD
chr10,48692369,48692383,COAD
chr10,48700543,48700557,COAD
chr10,48700665,48700682,COAD
chr10,48945914,48945928,COAD
chr10,48981506,48981520,COAD
chr10,49010506,49010520,COAD
chr10,49010546,49010560,COAD
chr10,49109985,49109999,COAD
chr10,49110118,49110132,COAD
chr10,49228755,49228769,COAD
chr10,49228827,49228854,COAD
chr10,49229039,49229053,COAD
chr10,49398251,49398265,COAD
chr10,49407730,49407747,COAD
chr10,49488284,49488298,COAD
chr10,49538918,49538932,COAD
chr10,49541750,49541764,COAD
chr10,49593141,49593155,COAD
chr10,49593223,49593240,COAD
chr10,49607145,49607159,COAD
chr10,49652410,49652424,COAD
chr10,49679584,49679609,COAD
chr10,49679750,49679764,COAD
chr10,49739100,49739125,COAD
chr10,49762210,49762224,COAD
chr10,49831565,49831579,COAD
chr10,49883840,49883854,COAD
chr10,50056086,50056100,COAD
chr10,50068124,50068138,COAD
chr10,50224513,50224527,COAD
chr10,50232035,50232049,COAD
chr10,50275853,50275867,COAD
chr10,50325639,50325653,COAD
chr10,50392626,50392640,COAD
chr10,50416551,50416565,COAD
chr10,50418322,50418336,COAD
chr10,50420403,50420417,COAD
chr10,50421440,50421454,COAD
chr10,50552991,50553005,COAD
chr10,50563969,50563990,COAD
chr10,50567538,50567552,COAD
chr10,50583662,50583676,COAD
chr10,50586635,50586649,COAD
chr10,50586854,50586868,COAD
chr10,50622146,50622160,COAD
chr10,50622264,50622278,COAD
chr10,50623449,50623463,COAD
chr10,50659100,50659114,COAD
chr10,50660329,50660343,COAD
chr10,50891113,50891127,COAD
chr10,50937719,50937733,COAD
chr10,50963407,50963424,COAD
chr10,50983187,50983201,COAD
chr10,50991729,50991753,COAD
chr10,50994491,50994505,COAD
chr10,51202177,51202191,COAD
chr10,51389520,51389534,COAD
chr10,51397944,51397958,COAD
chr10,51398362,51398376,COAD
chr10,51422785,51422799,COAD
chr10,51440805,51440819,COAD
chr10,51908111,51908125,COAD
chr10,51960490,51960504,COAD
chr10,51960584,51960598,COAD
chr10,52215933,52215947,COAD
chr10,52308358,52308375,COAD
chr10,52315016,52315030,COAD
chr10,52365776,52365790,COAD
chr10,52466591,52466605,COAD
chr10,52499266,52499280,COAD
chr10,52499397,52499411,COAD
chr10,52644847,52644864,COAD
chr10,52780282,52780296,COAD
chr10,52806163,52806177,COAD
chr10,52950093,52950113,COAD
chr10,52952007,52952021,COAD
chr10,53022919,53022933,COAD
