seqnames,start,end
chr10,95289782,95289796
chr10,95374799,95374813
chr10,95409095,95409109
chr10,95430555,95430569
chr10,95431907,95431921
chr10,95446041,95446055
chr10,95481246,95481260
chr10,95532756,95532770
chr10,95541856,95541870
chr10,95551224,95551238
chr10,95559095,95559109
chr10,95601316,95601330
chr10,95601386,95601400
chr10,95694175,95694189
chr10,95842104,95842118
chr10,95865398,95865412
chr10,96017390,96017404
chr10,96229705,96229725
chr10,96267333,96267347
chr10,96310135,96310149
chr10,96335086,96335100
chr10,96340471,96340493
chr10,96370749,96370763
chr10,96375500,96375514
chr10,96396115,96396129
chr10,96511391,96511405
chr10,96641038,96641055
chr10,96643150,96643174
chr10,96765822,96765850
chr10,96830719,96830733
chr10,96832536,96832550
chr10,97037526,97037540
chr10,97073026,97073040
chr10,97081800,97081814
chr10,97278664,97278678
chr10,97320234,97320248
chr10,97355839,97355853
chr10,97356653,97356673
chr10,97401125,97401139
chr10,97419167,97419181
chr10,97426094,97426111
chr10,97463806,97463820
chr10,97553682,97553696
chr10,97572417,97572431
chr10,97596843,97596857
chr10,97612631,97612645
chr10,97676830,97676858
chr10,97684159,97684173
chr10,97687304,97687318
chr10,97701592,97701606
chr10,97709563,97709577
chr10,97709673,97709687
chr10,97713602,97713616
chr10,97718662,97718676
chr10,97731939,97731956
chr10,97759599,97759613
chr10,97792160,97792174
chr10,97823971,97823985
chr10,97869620,97869637
chr10,97869729,97869743
chr10,97914923,97914937
chr10,98028120,98028134
chr10,98028359,98028373
chr10,98041625,98041642
chr10,98134852,98134866
chr10,98170683,98170711
chr10,98262717,98262731
chr10,98262877,98262888
chr10,98268282,98268296
chr10,98269606,98269620
chr10,98309734,98309758
chr10,98313882,98313896
chr10,98332085,98332099
chr10,98407207,98407221
chr10,98414596,98414610
chr10,98415289,98415303
chr10,98425876,98425890
chr10,98447018,98447032
chr10,98467610,98467624
chr10,99392639,99392653
chr10,99433568,99433582
chr10,99436186,99436200
chr10,99532814,99532828
chr10,99548149,99548163
chr10,99560711,99560725
chr10,99612419,99612433
chr10,99630626,99630640
chr10,99682949,99682963
chr10,99711315,99711329
chr10,99732137,99732151
chr10,99732411,99732425
chr10,99778117,99778131
chr10,99845990,99846004
chr10,99906731,99906745
chr10,99994465,99994479
chr10,100010070,100010087
chr10,100046209,100046226
chr10,100101707,100101721
chr10,100186018,100186035
chr10,100186037,100186051
chr10,100286717,100286731
chr10,100303901,100303915
chr10,100338621,100338638
chr10,100342538,100342552
chr10,100346621,100346635
chr10,100349275,100349289
chr10,100349780,100349794
chr10,100433915,100433929
chr10,100434005,100434019
chr10,100482770,100482788
chr10,100508887,100508901
chr10,100518923,100518937
chr10,100535930,100535944
chr10,100671172,100671196
chr10,100729168,100729182
chr10,100729449,100729463
chr10,100743762,100743776
chr10,100826850,100826864
chr10,100827976,100827990
chr10,100872422,100872446
chr10,100876051,100876065
chr10,100876955,100876969
chr10,100878640,100878654
chr10,100969274,100969291
chr10,100969495,100969506
chr10,100994430,100994444
chr10,100997053,100997067
chr10,101011906,101011923
chr10,101012992,101013006
chr10,101014451,101014465
chr10,101015048,101015062
chr10,101019050,101019064
chr10,101019131,101019145
chr10,101028845,101028859
chr10,101032196,101032210
chr10,101041377,101041391
chr10,101050420,101050441
chr10,101060152,101060166
chr10,101068026,101068040
chr10,101095788,101095802
chr10,101142415,101142433
chr10,101161919,101161933
chr10,101213808,101213822
chr10,101214882,101214896
chr10,101217629,101217643
chr10,101272249,101272263
chr10,101272412,101272426
chr10,101285683,101285697
chr10,101291775,101291805
chr10,101301609,101301626
chr10,101354428,101354442
chr10,101467480,101467494
chr10,101566720,101566734
chr10,101569680,101569694
chr10,101570372,101570386
chr10,101595864,101595878
chr10,101602818,101602836
chr10,101602957,101602971
chr10,101694301,101694330
chr10,101695163,101695177
chr10,101725922,101725936
chr10,101780053,101780070
chr10,101781264,101781278
chr10,101782264,101782278
chr10,101783413,101783427
chr10,101829748,101829762
chr10,101829817,101829831
chr10,101830625,101830639
chr10,101836156,101836173
chr10,101840836,101840850
chr10,101843640,101843654
chr10,101843921,101843935
chr10,101889788,101889817
chr10,102057808,102057822
chr10,102073073,102073087
chr10,102115029,102115059
chr10,102133110,102133124
chr10,102169593,102169607
chr10,102170378,102170392
chr10,102229931,102229945
chr10,102231936,102231956
chr10,102310924,102310938
chr10,102347402,102347416
chr10,102398506,102398530
chr10,102399679,102399699
chr10,102401032,102401043
chr10,102403978,102404006
chr10,102404064,102404078
chr10,102421527,102421541
chr10,102422851,102422868
chr10,102433604,102433618
chr10,102434765,102434779
chr10,102435704,102435705
chr10,102479123,102479137
chr10,102583985,102583999
chr10,102596629,102596643
chr10,102619627,102619641
chr10,102651367,102651381
chr10,102658382,102658396
chr10,102674389,102674403
chr10,102678930,102678944
chr10,102729410,102729438
chr10,102753335,102753349
chr10,102834184,102834198
chr10,102835116,102835130
chr10,102917594,102917611
chr10,103069793,103069807
chr10,103238991,103239005
chr10,103244851,103244868
chr10,103367875,103367889
chr10,103452216,103452230
chr10,103452386,103452410
chr10,103452412,103452423
chr10,103476517,103476531
chr10,103482082,103482096
chr10,103485859,103485873
chr10,103513426,103513440
chr10,103515648,103515662
chr10,103542890,103542904
chr10,103545028,103545042
chr10,103545852,103545866
chr10,103553363,103553377
chr10,103555267,103555284
chr10,103590956,103590970
chr10,103592916,103592930
chr10,103598960,103598977
chr10,103659887,103659901
chr10,103663971,103663985
chr10,103686345,103686359
chr10,103693123,103693137
chr10,103693285,103693304
chr10,103713084,103713098
chr10,103735969,103735983
chr10,103736105,103736119
chr10,103747426,103747444
chr10,103748246,103748260
chr10,103779547,103779561
chr10,103779708,103779722
chr10,103792068,103792082
chr10,103793076,103793090
chr10,103800243,103800257
chr10,103819426,103819440
chr10,103820566,103820569
chr10,103824166,103824191
chr10,103830555,103830569
chr10,103833945,103833959
chr10,103843013,103843027
chr10,103859380,103859394
chr10,103884855,103884869
chr10,103895514,103895528
chr10,103908517,103908531
chr10,103965974,103965988
chr10,104045638,104045652
chr10,104232489,104232503
chr10,104255048,104255062
chr10,104274770,104274784
chr10,104291550,104291564
chr10,104305728,104305748
chr10,104322805,104322809
chr10,104335464,104335478
chr10,104350353,104350367
chr10,104353609,104353623
chr10,104353631,104353645
chr10,104580973,104580987
chr10,104925426,104925443
chr10,105742206,105742223
chr10,105793219,105793233
chr10,105797424,105797438
chr10,105974982,105974996
chr10,106467640,106467654
chr10,106625038,106625052
chr10,107409715,107409729
chr10,107545301,107545315
chr10,107729050,107729064
chr10,107814974,107814988
chr10,107915067,107915081
chr10,108204605,108204619
chr10,108359179,108359203
chr10,108430841,108430858
chr10,108466386,108466400
chr10,108544691,108544713
chr10,109542394,109542408
chr10,109647813,109647827
chr10,109852608,109852632
chr10,109884331,109884348
chr10,109884444,109884458
chr10,109903281,109903295
chr10,109967604,109967618
chr10,110016191,110016205
chr10,110137225,110137239
chr10,110138394,110138408
chr10,110151507,110151521
chr10,110151523,110151537
chr10,110168894,110168908
chr10,110207471,110207485
chr10,110221792,110221809
chr10,110224439,110224453
chr10,110279558,110279572
chr10,110304754,110304768
chr10,110306358,110306372
chr10,110311538,110311552
chr10,110354484,110354498
chr10,110359193,110359207
chr10,110394770,110394778
chr10,110408354,110408368
chr10,110410754,110410768
chr10,110413653,110413667
chr10,110417337,110417351
chr10,110429594,110429608
chr10,110431179,110431193
chr10,110497780,110497794
chr10,110499638,110499652
chr10,110500275,110500289
chr10,110509295,110509309
chr10,110557195,110557209
chr10,110568109,110568123
chr10,110634883,110634897
chr10,110634953,110634967
chr10,110665236,110665250
chr10,110672245,110672272
chr10,110746538,110746555
chr10,110773777,110773791
chr10,110804015,110804029
chr10,110807298,110807312
chr10,110893746,110893760
chr10,110918504,110918518
chr10,110918589,110918603
chr10,110918708,110918722
chr10,111207726,111207740
chr10,111281708,111281722
chr10,111360496,111360513
chr10,111598656,111598670
chr10,111756637,111756651
chr10,112115971,112115985
chr10,112116054,112116068
chr10,112137566,112137580
chr10,112140339,112140353
chr10,112308034,112308058
chr10,112315037,112315051
chr10,112332250,112332264
chr10,112340798,112340812
chr10,112364005,112364019
chr10,112375184,112375198
chr10,112376040,112376054
chr10,112446376,112446390
chr10,112472057,112472071
chr10,112721268,112721282
chr10,112783934,112783948
chr10,112949968,112949982
chr10,112953522,112953536
chr10,113005469,113005483
chr10,113018991,113019005
chr10,113021982,113021996
chr10,113069574,113069588
chr10,113126769,113126783
chr10,113385329,113385343
chr10,113441460,113441474
chr10,113454682,113454706
chr10,113481498,113481512
chr10,113521376,113521390
chr10,113563634,113563648
chr10,113705100,113705114
chr10,113705243,113705257
chr10,113711446,113711460
chr10,113719139,113719153
chr10,113799775,113799789
chr10,113923108,113923122
chr10,113923170,113923184
chr10,113923355,113923369
chr10,113958579,113958593
chr10,113983124,113983138
chr10,113983140,113983154
chr10,113988161,113988179
chr10,114100380,114100394
chr10,114103512,114103526
chr10,114110667,114110681
chr10,114110757,114110771
chr10,114159571,114159585
chr10,114245554,114245568
chr10,114251638,114251652
chr10,114301391,114301405
chr10,114302641,114302655
chr10,114304113,114304127
chr10,114304694,114304708
chr10,114320805,114320819
chr10,114471546,114471560
chr10,114538567,114538581
chr10,114538663,114538677
chr10,114550849,114550863
chr10,114571478,114571492
chr10,114571553,114571567
chr10,114632072,114632086
chr10,114694914,114694928
chr10,114726808,114726822
chr10,114786604,114786624
chr10,114821597,114821611
chr10,114821731,114821754
chr10,114877232,114877246
chr10,114882997,114883011
chr10,115355353,115355367
chr10,115417846,115417860
chr10,115799624,115799638
chr10,115964031,115964045
chr10,116609735,116609749
chr10,116670303,116670317
chr10,116670319,116670333
chr10,116670472,116670486
chr10,116682322,116682336
chr10,116682504,116682518
chr10,116765756,116765770
chr10,116775097,116775111
chr10,116788233,116788250
chr10,116797109,116797123
chr10,116878283,116878297
chr10,116878305,116878319
chr10,117074816,117074830
chr10,117163024,117163038
chr10,117168306,117168333
chr10,117175033,117175047
chr10,117176121,117176135
chr10,117216767,117216784
chr10,117216811,117216828
chr10,117216905,117216919
chr10,117227042,117227056
chr10,117443065,117443085
chr10,117478497,117478511
chr10,117496706,117496720
chr10,117537746,117537760
chr10,117677450,117677464
chr10,118241440,118241454
chr10,118424032,118424046
chr10,118459777,118459791
chr10,118544258,118544272
chr10,118568466,118568480
chr10,118726437,118726451
chr10,118732204,118732218
chr10,118801105,118801132
chr10,118850656,118850673
chr10,118908567,118908581
chr10,119102376,119102390
chr10,119165493,119165507
chr10,119291472,119291486
chr10,119417061,119417075
chr10,119417282,119417296
chr10,119419490,119419504
chr10,119431589,119431603
chr10,119445507,119445531
chr10,119489726,119489740
chr10,119538333,119538347
chr10,119608504,119608518
chr10,119686648,119686662
chr10,119750797,119750811
chr10,120011662,120011676
chr10,120423530,120423544
chr10,120851311,120851325
chr10,120851368,120851382
chr10,120942991,120943015
chr10,120949039,120949068
chr10,121070472,121070486
chr10,121104735,121104745
chr10,121104756,121104770
chr10,121155964,121155978
chr10,121608798,121608812
chr10,121824116,121824130
chr10,121887184,121887201
chr10,121900734,121900748
chr10,121987820,121987834
chr10,122051809,122051826
chr10,122054210,122054227
chr10,122060237,122060251
chr10,122126934,122126948
chr10,122142992,122143006
chr10,122276827,122276841
chr10,122277059,122277073
chr10,122279821,122279835
chr10,122298943,122298957
chr10,122308254,122308268
chr10,122342817,122342831
chr10,122504694,122504717
chr10,122558606,122558620
chr10,122565862,122565876
chr10,122648731,122648745
chr10,122648898,122648912
chr10,122704016,122704030
chr10,122879832,122879846
chr10,123013543,123013560
chr10,123013589,123013603
chr10,123021705,123021719
chr10,123043519,123043533
chr10,123043619,123043633
chr10,123133157,123133171
chr10,123145033,123145047
chr10,123148025,123148039
chr10,123154824,123154838
chr10,123559521,123559535
chr10,123583829,123583843
chr10,123903050,123903067
chr10,123967850,123967864
chr10,123972917,123972931
chr10,123974364,123974378
chr10,123974435,123974449
chr10,123994786,123994803
chr10,124006009,124006023
chr10,124025900,124025914
chr10,124065592,124065606
chr10,124091011,124091025
chr10,124156697,124156711
chr10,124259369,124259383
chr10,124296313,124296330
chr10,124339603,124339617
chr10,124351793,124351807
chr10,124355213,124355227
chr10,124357092,124357108
chr10,124357189,124357203
chr10,124357889,124357903
chr10,124384288,124384305
chr10,124389403,124389417
chr10,124403654,124403668
chr10,124418507,124418536
chr10,124464665,124464679
chr10,124468904,124468918
chr10,124470755,124470769
chr10,124474872,124474886
chr10,124525033,124525047
chr10,124530300,124530314
chr10,124532239,124532260
chr10,124540317,124540334
chr10,124547541,124547562
chr10,124547651,124547665
chr10,124565959,124565986
chr10,124615456,124615470
chr10,124627180,124627194
chr10,124632148,124632176
chr10,124647931,124647955
chr10,124667658,124667675
chr10,124710614,124710636
chr10,124718296,124718310
chr10,124721673,124721687
chr10,124731652,124731666
chr10,124736686,124736697
chr10,124741462,124741476
chr10,124745800,124745814
chr10,124791542,124791556
chr10,124802313,124802327
chr10,124991407,124991421
chr10,124997777,124997791
chr10,124999082,124999096
chr10,125000683,125000697
chr10,125014592,125014606
chr10,125023302,125023316
chr10,125037347,125037361
chr10,125038847,125038861
chr10,125048246,125048260
chr10,125049445,125049459
chr10,125061279,125061299
chr10,125062817,125062831
chr10,125068562,125068576
chr10,125080405,125080419
chr10,125084462,125084476
chr10,125124949,125124963
chr10,125145248,125145268
chr10,125145312,125145326
chr10,125148325,125148339
chr10,125151862,125151876
chr10,125152130,125152144
chr10,125153253,125153270
chr10,125356170,125356184
chr10,125356291,125356305
chr10,125375337,125375351
chr10,125375455,125375469
chr10,125585325,125585339
chr10,125629950,125629964
chr10,125694905,125694919
chr10,125823074,125823088
chr10,125896542,125896556
chr10,125903524,125903538
chr10,125934453,125934467
chr10,125982499,125982513
chr10,126042197,126042211
chr10,126463551,126463578
chr10,126839233,126839247
chr10,126882414,126882428
chr10,126969245,126969259
chr10,126969478,126969492
chr10,127279552,127279566
chr10,127441427,127441441
chr10,127441451,127441465
chr10,127441523,127441531
chr10,127441580,127441594
chr10,127441779,127441793
chr10,127854166,127854180
chr10,127886955,127886969
chr10,127907767,127907781
chr10,127908807,127908821
chr10,127908949,127908963
chr10,127945691,127945705
chr10,128011507,128011521
chr10,128035681,128035695
chr10,128047404,128047418
chr10,128047571,128047585
chr10,128069535,128069549
chr10,128078673,128078687
chr10,128088470,128088484
chr10,128150157,128150174
chr10,128210338,128210352
chr10,128212067,128212096
chr10,128629528,128629542
chr10,128629635,128629649
chr10,128660930,128660944
chr10,129031709,129031737
chr10,129467196,129467210
chr10,129853748,129853762
chr10,130109339,130109353
chr10,130127968,130127982
chr10,130190244,130190260
chr10,130190308,130190322
chr10,130191717,130191731
chr10,131636024,131636038
chr10,131641596,131641610
chr10,131746844,131746858
chr10,131746922,131746936
chr10,131746994,131747008
chr10,131875083,131875097
chr10,131875250,131875264
chr10,131885526,131885550
chr10,131891245,131891259
chr10,131898901,131898915
chr10,131972671,131972685
chr10,132023236,132023250
chr10,132094844,132094861
chr10,132094969,132094983
chr10,132142610,132142637
chr10,132163521,132163539
chr10,132165546,132165560
chr10,132165741,132165758
chr10,132185771,132185795
chr10,132223277,132223291
chr10,132223439,132223453
chr10,132249138,132249152
chr10,132249154,132249168
chr10,132283861,132283875
chr10,132307298,132307312
chr10,132311541,132311558
chr10,132331966,132331980
chr10,132332027,132332041
chr10,132352792,132352806
chr10,132375238,132375255
chr10,132386156,132386170
chr10,132388127,132388147
chr10,132407423,132407437
chr10,132408292,132408306
chr10,132411315,132411329
chr10,132417729,132417743
chr10,132420399,132420416
chr10,132434571,132434598
chr10,132437048,132437062
chr10,132437124,132437138
chr10,132438678,132438692
chr10,132444988,132445002
chr10,132452270,132452284
chr10,132452339,132452353
chr10,132457818,132457832
chr10,132460366,132460380
chr10,132460462,132460476
chr10,132461782,132461796
chr10,132463687,132463701
chr10,132464516,132464530
chr10,132467684,132467698
chr10,132469307,132469321
chr10,132469416,132469430
chr10,132479045,132479069
chr10,132479779,132479793
